date,t,Tau_Motor,Tau_1,Tau_2,vel,encoder_count,mode,level,turn,period,push_leg,degree,phase,Tau_Motor_deriv,Tau_1_deriv,Tau_2_deriv,vel_deriv
10:4:25 - 27/11/2024,7.494,3.47,28.75,13.1,20.51,1880,Active,1,11,46,L,269.2581344902386,3,0.0060000000000011156,0.051666666666668526,-0.6275000000000012,0.3950000000000002
10:4:25 - 27/11/2024,7.608,3.43,28.75,13.1,20.87,1975,Active,1,11,46,L,284.09544468546636,3,0.002000000000001112,0.035833333333332995,-0.13166666666666593,0.42999999999999855
10:4:25 - 27/11/2024,7.686,3.43,28.83,12.72,21.37,2043,Active,1,11,46,L,294.71583514099785,3,-0.00499999999999895,0.06416666666666723,-0.19249999999999995,0.5749999999999981
10:4:25 - 27/11/2024,7.803,3.44,28.86,12.77,22.02,2149,Active,1,11,46,L,311.2711496746204,3,0.0030000000000010574,0.011666666666668135,0.03583333333333296,1.199999999999998
10:4:25 - 27/11/2024,7.957,3.44,28.86,12.77,23.77,2297,Active,1,11,46,L,334.38611713665944,4,0.0020000000000010565,-0.004999999999997917,0.14583333333333454,1.5099999999999985
10:4:25 - 27/11/2024,8.037,3.44,28.85,13.07,25.04,2377,Active,1,11,46,L,346.88069414316703,4,1.1657341758564144e-15,-0.025833333333333063,0.3233333333333339,0.6349999999999983
10:4:25 - 27/11/2024,8.117,3.44,28.81,13.37,25.04,2461,Active,1,11,46,L,360.0,4,1.1657341758564144e-15,-0.04166666666666712,0.3100000000000004,0.5249999999999989
10:4:25 - 27/11/2024,8.234,3.44,28.77,13.69,26.09,2593,Active,1,11,47,R,0.0,1,1.1657341758564144e-15,-0.04333333333333228,0.3033333333333346,1.684999999999999
10:4:25 - 27/11/2024,8.351,3.44,28.72,14.01,28.41,2734,Active,1,11,47,R,21.86046511627907,1,1.1657341758564144e-15,-0.05833333333333346,0.41916666666666846,1.894999999999998
10:4:25 - 27/11/2024,8.47,3.44,28.65,14.55,29.88,2866,Active,1,11,47,R,42.325581395348834,1,-0.007999999999998841,-0.07916666666666478,0.6333333333333353,-0.5150000000000022
10:4:25 - 27/11/2024,8.551,3.44,28.55,15.22,27.38,2942,Active,1,11,47,R,54.10852713178294,1,-0.011999999999998845,-0.14499999999999902,0.6358333333333339,-3.9050000000000007
10:4:25 - 27/11/2024,8.671,3.4,28.36,15.77,22.07,3038,Active,1,11,47,R,68.9922480620155,1,-0.011999999999998845,-0.2308333333333331,0.48083333333333445,-4.3
10:4:25 - 27/11/2024,8.786,3.4,28.14,16.14,18.78,3122,Active,1,11,47,R,82.01550387596899,1,-0.007999999999998841,-0.11249999999999864,0.17000000000000143,-1.9100000000000013
10:4:25 - 27/11/2024,8.945,3.4,28.14,16.14,18.25,3242,Active,1,11,47,R,100.62015503875969,1,1.1657341758564144e-15,0.026666666666667456,-0.06583333333333279,0.18499999999999772
10:4:25 - 27/11/2024,9.003,3.4,28.14,16.14,19.15,3299,Active,1,11,47,R,109.45736434108527,1,0.020000000000001183,-0.0625000000000002,0.24583333333333288,1.5899999999999987
10:4:25 - 27/11/2024,9.104,3.4,28.04,16.56,21.43,3376,Active,1,11,47,R,121.3953488372093,1,0.030000000000001248,-0.032499999999999606,0.24250000000000077,2.2049999999999987
10:4:25 - 27/11/2024,9.221,3.5,28.09,16.55,23.56,3487,Active,1,11,47,R,138.6046511627907,1,0.030000000000001248,0.06083333333333421,-0.05666666666666443,2.0149999999999992
10:4:25 - 27/11/2024,9.342,3.5,28.13,16.51,25.46,3614,Active,1,11,47,R,158.29457364341084,2,0.02000000000000124,0.01666666666666683,-0.05749999999999917,0.9499999999999996
10:4:25 - 27/11/2024,9.459,3.5,28.13,16.42,25.46,3731,Active,1,11,47,R,176.43410852713177,2,-0.029999999999998805,0.00583333333333476,-0.14083333333333353,-1.4133139103478243e-15
10:4:25 - 27/11/2024,9.537,3.5,28.16,16.21,25.46,3799,Active,1,11,47,L,186.97674418604652,3,-0.04499999999999882,0.06500000000000247,-0.2925000000000012,-1.6950000000000016
10:4:25 - 27/11/2024,9.662,3.35,28.26,15.84,22.07,3898,Active,1,11,47,L,202.32558139534885,3,-0.04499999999999882,0.1316666666666678,-0.4666666666666669,-2.8600000000000025
10:4:25 - 27/11/2024,9.773,3.35,28.39,15.38,19.74,3985,Active,1,11,47,L,215.81395348837208,3,-0.029999999999998805,0.0675000000000002,-0.2374999999999993,-1.250000000000001
10:4:25 - 27/11/2024,9.934,3.35,28.39,15.38,19.57,4112,Active,1,11,47,L,235.50387596899225,3,0.008000000000001117,-0.03749999999999913,0.19000000000000025,-0.08500000000000016
10:4:25 - 27/11/2024,9.971,3.35,28.39,15.38,19.57,4142,Active,1,11,47,L,240.15503875968992,3,0.012000000000001121,0.18250000000000116,-1.0208333333333346,0.3149999999999984
10:4:25 - 27/11/2024,10.102,3.39,28.71,13.56,20.2,4249,Active,1,11,47,L,256.74418604651163,3,0.010000000000001119,0.21250000000000174,-1.3266666666666684,0.39999999999999925
10:4:25 - 27/11/2024,10.21,3.39,28.76,13.07,20.37,4337,Active,1,11,47,L,270.3875968992248,3,0.011000000000001064,0.022500000000000846,-0.27833333333333377,0.6149999999999991
10:4:25 - 27/11/2024,10.347,3.38,28.8,12.82,21.43,4459,Active,1,11,47,L,289.30232558139534,3,0.0060000000000011156,0.039999999999999716,-0.13166666666666624,1.1999999999999982
10:4:25 - 27/11/2024,10.431,3.41,28.84,12.8,22.77,4538,Active,1,11,47,L,301.5503875968992,3,0.0070000000000011164,0.039166666666667724,0.09916666666666725,1.6899999999999982
10:4:25 - 27/11/2024,10.529,3.41,28.87,12.98,24.81,4637,Active,1,11,47,L,316.8992248062016,3,0.02000000000000124,0.002500000000001794,0.21166666666666695,2.0049999999999994
10:4:25 - 27/11/2024,10.645,3.41,28.85,13.16,26.78,4762,Active,1,11,47,L,336.27906976744185,4,0.021000000000001073,-0.014166666666665726,0.09000000000000037,1.8149999999999997
10:4:25 - 27/11/2024,10.778,3.48,28.85,13.16,28.44,4915,Active,1,11,47,L,360.0,4,0.021000000000001073,0.001666666666667431,-0.014999999999999602,1.5499999999999974
10:4:25 - 27/11/2024,10.961,3.48,28.85,13.16,29.88,5132,Active,1,11,48,R,0.0,1,0.024000000000000965,0.0308333333333342,-0.1358333333333328,0.19499999999999684
10:4:25 - 27/11/2024,10.998,3.48,28.85,13.16,28.83,5172,Active,1,11,48,R,6.7164179104477615,1,0.007000000000001172,-0.19916666666666683,0.8966666666666676,-0.5250000000000019
10:4:25 - 27/11/2024,11.083,3.53,28.48,14.79,28.83,5259,Active,1,11,48,R,21.324626865671643,1,0.003000000000001224,-0.31583333333333297,1.2916666666666685,-1.6850000000000003
10:4:25 - 27/11/2024,11.2,3.49,28.28,15.44,25.46,5365,Active,1,11,48,R,39.12313432835821,1,-0.011999999999998734,-0.19333333333333408,0.48666666666666897,-3.1650000000000005
10:4:25 - 27/11/2024,11.315,3.49,28.08,15.9,22.5,5462,Active,1,11,48,R,55.410447761194035,1,-0.012999999999998846,-0.1583333333333342,0.37250000000000094,-2.015000000000002
10:4:25 - 27/11/2024,11.404,3.44,27.97,16.2,21.43,5540,Active,1,11,48,R,68.50746268656717,1,1.1102230246251565e-15,-0.08749999999999913,0.243333333333333,-0.09500000000000183
10:4:25 - 27/11/2024,11.519,3.49,27.9,16.4,22.31,5649,Active,1,11,48,R,86.80970149253731,1,0.005000000000001115,-0.039166666666664976,0.15833333333333438,1.4899999999999989
10:4:25 - 27/11/2024,11.631,3.49,27.89,16.52,24.41,5761,Active,1,11,48,R,105.61567164179105,1,0.01000000000000123,0.005000000000001861,0.07833333333333403,1.5799999999999987
10:4:25 - 27/11/2024,11.752,3.49,27.91,16.56,25.47,5883,Active,1,11,48,R,126.10074626865672,1,1.1102230246251565e-15,0.05916666666666611,0.0016666666666668162,0.3149999999999981
10:4:25 - 27/11/2024,11.911,3.49,27.99,16.54,25.04,6038,Active,1,11,48,R,152.1268656716418,2,-0.009999999999998899,0.03166666666666654,-0.0016666666666658968,-0.7450000000000007
10:4:25 - 27/11/2024,11.949,3.49,27.99,16.54,23.98,6073,Active,1,11,48,L,158.0037313432836,2,-0.030999999999998973,0.08250000000000107,-0.07249999999999976,-2.2100000000000004
10:4:25 - 27/11/2024,12.069,3.44,28.15,16.38,20.62,6168,Active,1,11,48,L,173.95522388059703,2,-0.03899999999999898,0.10583333333333486,-0.17000000000000043,-4.295000000000001
10:4:25 - 27/11/2024,12.19,3.36,28.2,16.15,15.39,6237,Active,1,11,48,L,185.5410447761194,3,-0.04799999999999899,0.12666666666666762,-0.49083333333333246,-2.615000000000001
10:4:25 - 27/11/2024,12.267,3.36,28.4,15.46,15.39,6273,Active,1,11,48,L,191.5858208955224,3,-0.03899999999999887,0.1491666666666673,-0.5816666666666661,-1.705000000000001
10:4:25 - 27/11/2024,12.383,3.29,28.47,15.07,11.98,6336,Active,1,11,48,L,202.16417910447763,3,-0.02399999999999891,0.04750000000000151,-0.3383333333333337,-0.5850000000000006
10:4:25 - 27/11/2024,12.502,3.28,28.52,14.72,14.22,6424,Active,1,11,48,L,216.9402985074627,3,-0.01699999999999896,0.05916666666666822,-0.37416666666666765,3.6899999999999986
10:4:25 - 27/11/2024,12.618,3.28,28.59,14.29,19.36,6539,Active,1,11,48,L,236.25000000000003,3,-0.0019999999999990026,0.06666666666666674,-0.5083333333333335,5.514999999999999
10:4:25 - 27/11/2024,12.739,3.28,28.65,13.71,25.25,6669,Active,1,11,48,L,258.07835820895525,3,1.1102230246251565e-15,0.06416666666666812,-0.6641666666666667,4.209999999999999
10:4:25 - 27/11/2024,12.935,3.28,28.71,13.09,27.78,6888,Active,1,11,48,L,294.85074626865674,3,1.1102230246251565e-15,0.018333333333335575,-0.2850000000000009,1.264999999999999
10:4:25 - 27/11/2024,12.977,3.28,28.71,13.09,27.78,6936,Active,1,11,48,L,302.91044776119406,3,0.040000000000001146,0.07666666666666772,-0.15833333333333316,0.644999999999998
10:4:25 - 27/11/2024,13.055,3.28,28.85,12.75,29.07,7031,Active,1,11,48,L,318.8619402985075,3,0.060000000000001164,0.084166666666668,-0.13833333333333267,1.2599999999999982
10:4:25 - 27/11/2024,13.178,3.48,28.85,12.89,30.3,7182,Active,1,11,48,L,344.2164179104478,4,0.06000000000000122,-0.025833333333333333,0.23666666666666764,0.8249999999999976
10:4:25 - 27/11/2024,13.254,3.48,28.82,13.15,30.72,7276,Active,1,11,48,L,360.0,4,0.0540000000000011,-0.035833333333332565,0.2908333333333333,0.1299999999999973
10:4:25 - 27/11/2024,13.373,3.48,28.78,13.45,30.56,7418,Active,1,11,49,R,0.0,1,0.021000000000001073,-0.04916666666666683,0.2750000000000008,-1.2600000000000016
10:4:25 - 27/11/2024,13.499,3.55,28.72,13.74,28.2,7557,Active,1,11,49,R,22.369244523915956,1,0.021000000000001073,-0.05249999999999953,0.3666666666666686,-2.120000000000001
10:4:25 - 27/11/2024,13.609,3.55,28.64,14.31,26.32,7673,Active,1,11,49,R,41.03710326329906,1,0.03200000000000125,-0.22249999999999967,1.0783333333333354,-0.940000000000001
10:4:25 - 27/11/2024,13.686,3.55,28.33,15.63,26.32,7752,Active,1,11,49,R,53.750558784085825,1,0.0270000000000013,-0.1741666666666676,0.7225000000000016,-0.32500000000000073
10:4:25 - 27/11/2024,13.816,3.64,28.33,15.63,25.67,7875,Active,1,11,49,R,73.54492624050067,1,0.0270000000000013,0.05583333333333423,-0.1658333333333328,-1.9450000000000016
10:4:25 - 27/11/2024,13.963,3.64,28.33,15.63,22.43,8006,Active,1,11,49,R,94.62673223066606,1,0.018000000000001293,-0.2041666666666658,0.372500000000001,-1.6200000000000023
10:4:25 - 27/11/2024,14.044,3.64,27.97,16.3,22.43,8076,Active,1,11,49,R,105.89181940098345,1,-0.013999999999998958,-0.2566666666666661,0.5191666666666671,-0.28500000000000136
10:4:25 - 27/11/2024,14.119,3.64,27.9,16.52,21.86,8142,Active,1,11,49,R,116.51318730442557,1,-0.02099999999999902,0.026666666666667154,0.07416666666666664,-0.36500000000000143
10:4:25 - 27/11/2024,14.24,3.57,27.97,16.52,21.7,8250,Active,1,11,49,R,133.8936075100581,1,-0.02299999999999891,0.0658333333333362,-0.026666666666665943,0.5299999999999999
10:4:25 - 27/11/2024,14.36,3.57,28.01,16.5,22.92,8365,Active,1,11,49,R,152.4005364327224,2,-0.01699999999999885,0.04250000000000069,-0.026666666666665395,1.9899999999999989
10:4:25 - 27/11/2024,14.489,3.56,28.06,16.46,25.68,8502,Active,1,11,49,R,174.44792132320072,2,-0.002999999999998726,0.048333333333332576,-0.06083333333333332,2.119999999999998
10:4:25 - 27/11/2024,14.555,3.56,28.11,16.36,27.16,8574,Active,1,11,49,L,186.03486812695573,3,-0.0019999999999987805,0.061666666666669506,-0.1516666666666677,0.309999999999999
10:4:25 - 27/11/2024,14.675,3.56,28.19,16.13,26.3,8699,Active,1,11,49,L,206.15109521680822,3,-0.037999999999998924,0.11250000000000046,-0.38833333333333314,-1.5850000000000024
10:4:25 - 27/11/2024,14.795,3.56,28.31,15.68,23.99,8813,Active,1,11,49,L,224.49709432275367,3,-0.05699999999999894,0.033333333333332334,-0.12499999999999956,-1.055000000000001
10:4:25 - 27/11/2024,14.953,3.37,28.31,15.68,24.19,8970,Active,1,11,49,L,249.7630755476084,3,-0.05699999999999894,0.19500000000000314,-0.7241666666666675,0.10000000000000007
10:4:25 - 27/11/2024,14.992,3.37,28.67,14.26,24.19,9012,Active,1,11,49,L,256.52212784979884,3,-0.019999999999998908,0.24000000000000227,-1.245833333333334,1.1599999999999988
10:4:25 - 27/11/2024,15.11,3.37,28.73,13.46,26.51,9142,Active,1,11,49,L,277.4430040232454,3,0.03700000000000098,0.03333333333333235,-0.6883333333333346,1.8049999999999982
10:4:25 - 27/11/2024,15.23,3.46,28.79,12.87,27.8,9278,Active,1,11,49,L,299.32945909700493,3,0.04200000000000098,0.076666666666668,-0.30666666666666725,0.8449999999999973
10:4:25 - 27/11/2024,15.349,3.51,28.87,12.82,28.2,9411,Active,1,11,49,L,320.7331247206079,3,0.02700000000000108,0.04416666666666881,-0.01249999999999898,0.19999999999999774
10:4:25 - 27/11/2024,15.473,3.51,28.87,12.82,28.2,9562,Active,1,11,49,L,345.03352704514975,4,0.0010000000000012221,-0.024166666666666704,0.23166666666666758,1.1549999999999996
10:4:25 - 27/11/2024,15.548,3.48,28.84,13.21,30.51,9655,Active,1,11,49,L,360.0,4,-0.008999999999998787,-0.009166666666666441,0.17750000000000105,1.8449999999999989
10:4:25 - 27/11/2024,15.664,3.48,28.84,13.21,31.89,9800,Active,1,11,50,R,0.0,1,-0.007999999999998841,-0.05583333333333335,0.31750000000000056,-0.4200000000000017
10:4:25 - 27/11/2024,15.781,3.48,28.74,13.81,29.67,9930,Active,1,11,50,R,19.881053525913337,1,-0.0029999999999987814,-0.058333333333333445,0.35000000000000064,-3.325000000000003
10:4:25 - 27/11/2024,15.941,3.47,28.74,13.81,25.24,10078,Active,1,11,50,R,42.514868309260834,1,-0.0029999999999987814,0.034166666666667456,-0.20583333333333273,-3.6000000000000028
10:4:25 - 27/11/2024,16.023,3.47,28.74,13.81,22.47,10152,Active,1,11,50,R,53.83177570093458,1,-0.005999999999998784,-0.17083333333333198,1.0633333333333346,-1.3400000000000012
10:4:25 - 27/11/2024,16.105,3.47,28.43,15.68,22.56,10225,Active,1,11,50,R,64.99575191163976,1,-0.005999999999998895,-0.24166666666666609,1.2625000000000028,0.1549999999999999
10:4:25 - 27/11/2024,16.233,3.45,28.31,16.01,22.78,10344,Active,1,11,50,R,83.1945624468989,1,-0.005999999999998895,-0.10416666666666638,0.16583333333333553,0.10999999999999995
10:4:25 - 27/11/2024,16.308,3.45,28.2,16.26,22.78,10418,Active,1,11,50,R,94.51146983857264,1,-0.003999999999998893,-0.08416666666666614,0.2275000000000003,1.1299999999999977
10:4:25 - 27/11/2024,16.427,3.45,28.15,16.46,25.04,10545,Active,1,11,50,R,113.93372982158029,1,1.1102230246251565e-15,-0.01916666666666536,0.14833333333333354,2.0549999999999984
10:4:25 - 27/11/2024,16.561,3.45,28.16,16.55,26.89,10688,Active,1,11,50,R,135.80288870008496,1,1.1102230246251565e-15,0.03666666666666761,0.03833333333333394,0.6999999999999996
10:4:25 - 27/11/2024,16.631,3.45,28.22,16.55,26.44,10762,Active,1,11,50,R,147.1197960917587,1,-0.009999999999998899,0.09250000000000086,-0.025000000000000213,-0.19000000000000097
10:4:25 - 27/11/2024,16.754,3.45,28.32,16.52,26.51,10893,Active,1,11,50,R,167.1537807986406,2,-0.014999999999998959,0.05333333333333514,-0.01750000000000023,0.12999999999999753
10:4:25 - 27/11/2024,16.918,3.4,28.32,16.52,26.7,11060,Active,1,11,50,L,192.6932880203908,3,-0.014999999999998959,-0.046666666666666044,0.11083333333333374,-0.7350000000000027
10:4:25 - 27/11/2024,16.997,3.4,28.32,16.52,25.04,11138,Active,1,11,50,L,204.62192013593884,3,-0.009999999999998954,0.26000000000000184,-0.695,-0.9350000000000019
10:4:25 - 27/11/2024,17.079,3.4,28.78,15.22,24.83,11220,Active,1,11,50,L,217.1622769753611,3,0.012000000000001176,0.32000000000000034,-1.1333333333333337,-0.20500000000000146
